review_id,product_id,author,title,rating,content,timestamp,is_verified,profile_id,product_attributes,review_length,product_name,review_length_words,normalized_rating
R0004773,B0DYB6KMJH,Yhzdnui,Great buy,3.0,Works as described.,2024-06-15,1,PROF94538,Not Specified,19,Sony SRS-XB100,3,0.5
R0004774,B0DYB6KMJH,Dofmpha,Great buy,5.0,Sound is crystal clear and the bass is excellent. Waterproof feature is a big plus.,2022-03-08,1,PROF79527,Color: Red,83,Sony SRS-XB100,15,1.0
R0004775,B0DYB6KMJH,Bysvxph,Worth it,4.0,Waterproof feature is a big plus. I use this every day and it never disappoints.,2023-11-17,1,PROF86329,Color: Black,80,Sony SRS-XB100,15,0.75
R0004776,B0DYB6KMJH,Enoplvg,Decent product,5.0,Excellent build quality for the price. The Bluetooth range is impressive.,2024-06-09,1,PROF34604,Not Specified,73,Sony SRS-XB100,11,1.0
R0004777,B0DYB6KMJH,Ursiura,Decent product,1.0,"Returned it immediately, very poor quality. The button layout is confusing.",2023-04-14,0,PROF51024,Not Specified,75,Sony SRS-XB100,11,0.0
R0004778,B0DYB6KMJH,Dacjije,Worth it,3.0,Decent speaker but there are better options.,2023-05-18,1,PROF76979,Not Specified,44,Sony SRS-XB100,7,0.5
R0004779,B0DYB6KMJH,Darezmq,Not impressed,3.0,It is okay for the price.,2023-06-19,0,PROF72736,Size: Standard,25,Sony SRS-XB100,6,0.5
R0004780,B0DYB6KMJH,Turvjbs,Decent product,3.0,Works as described.,2024-01-08,1,PROF30810,Not Specified,19,Sony SRS-XB100,3,0.5
R0004781,B0DYB6KMJH,Skaljdq,Worth it,1.0,Very disappointed with the build quality. Very disappointed with the build quality.,2023-06-28,0,PROF90478,Color: White,83,Sony SRS-XB100,12,0.0
R0004782,B0DYB6KMJH,Chforqv,Decent product,3.0,Works as described.,2022-03-22,1,PROF73412,Color: Red,19,Sony SRS-XB100,3,0.5
R0004783,B0DYB6KMJH,Massrph,Not impressed,4.0,Sound is crystal clear and the bass is excellent. I use this every day and it never disappoints.,2023-12-16,1,PROF61637,Color: Black,96,Sony SRS-XB100,18,0.75
R0004784,B0DYB6KMJH,Qsbeglc,Not impressed,3.0,Decent speaker but there are better options.,2022-06-10,0,PROF35380,Color: Red,44,Sony SRS-XB100,7,0.5
R0004785,B0DYB6KMJH,Qtugcny,Not impressed,4.0,"Great product, exactly what I needed. Excellent build quality for the price.",2024-06-08,1,PROF98519,Size: Standard,76,Sony SRS-XB100,12,0.75
R0004786,B0DYB6KMJH,Bckgioc,Great buy,4.0,"Very easy to set up and connect. Great product, exactly what I needed.",2023-01-09,1,PROF42255,Not Specified,70,Sony SRS-XB100,13,0.75
R0004787,B0DYB6KMJH,Rajxqfb,Worth it,5.0,The Bluetooth range is impressive. Excellent build quality for the price.,2023-01-03,1,PROF53254,Color: Red,73,Sony SRS-XB100,11,1.0
R0004788,B0DYB6KMJH,Flawssv,Not impressed,5.0,Waterproof feature is a big plus. Waterproof feature is a big plus.,2023-10-14,1,PROF28350,Size: Standard,67,Sony SRS-XB100,12,1.0
R0004789,B0DYB6KMJH,Djmgvmb,Great buy,4.0,"Amazing sound quality, really impressed! Waterproof feature is a big plus.",2024-05-28,1,PROF12891,Color: Black,74,Sony SRS-XB100,11,0.75
R0004790,B0DYB6KMJH,Qadfrgs,Not impressed,4.0,"Great product, exactly what I needed. Great product, exactly what I needed.",2023-12-06,1,PROF51763,Size: Standard,75,Sony SRS-XB100,12,0.75
R0004791,B0DYB6KMJH,Iadmice,Worth it,2.0,Bluetooth connectivity drops constantly. Battery drains way too fast.,2022-08-14,1,PROF86516,Color: Red,69,Sony SRS-XB100,9,0.25
R0004792,B0DYB6KMJH,Yxqdrng,Great buy,5.0,Excellent build quality for the price. Sound is crystal clear and the bass is excellent.,2024-01-11,1,PROF17105,Not Specified,88,Sony SRS-XB100,15,1.0
R0004793,B0DYB6KMJH,Cjcqtbw,Great buy,1.0,The button layout is confusing. Bluetooth connectivity drops constantly.,2023-06-28,1,PROF36222,Not Specified,72,Sony SRS-XB100,9,0.0
R0004794,B0DYB6KMJH,Rjruqfw,Worth it,3.0,"Average sound quality, nothing to write home about.",2023-09-24,1,PROF95735,Not Specified,51,Sony SRS-XB100,8,0.5
R0004795,B0DYB6KMJH,Dhpacye,Great buy,3.0,"Average sound quality, nothing to write home about.",2023-06-30,1,PROF44475,Color: Black,51,Sony SRS-XB100,8,0.5
R0004796,B0DYB6KMJH,Qllpfwe,Not impressed,4.0,The Bluetooth range is impressive. Excellent build quality for the price.,2023-09-29,1,PROF89310,Size: Standard,73,Sony SRS-XB100,11,0.75
R0004797,B0DYB6KMJH,Xltqoka,Not impressed,3.0,Does the job but nothing special.,2023-03-08,1,PROF17099,Not Specified,33,Sony SRS-XB100,6,0.5
R0004798,B0DYB6KMJH,Kzutqht,Great buy,5.0,"Amazing sound quality, really impressed! Very easy to set up and connect.",2023-07-08,1,PROF30261,Not Specified,73,Sony SRS-XB100,12,1.0
R0004799,B0DYB6KMJH,Ekzzbqe,Not impressed,2.0,"Returned it immediately, very poor quality. Returned it immediately, very poor quality.",2023-09-13,0,PROF41344,Color: White,87,Sony SRS-XB100,12,0.25
R0004800,B0DYB6KMJH,Oledkbj,Worth it,5.0,Excellent build quality for the price. Waterproof feature is a big plus.,2023-12-30,0,PROF48776,Color: Red,72,Sony SRS-XB100,12,1.0
R0004801,B0DYB6KMJH,Xxkrqcx,Worth it,2.0,Stopped working after a few months. Bluetooth connectivity drops constantly.,2024-05-13,1,PROF49015,Not Specified,76,Sony SRS-XB100,10,0.25
R0004802,B0DYB6KMJH,Avdrylk,Not impressed,2.0,Stopped working after a few months. Not worth the price at all.,2024-01-31,1,PROF87798,Color: White,63,Sony SRS-XB100,12,0.25
R0004803,B0DYB6KMJH,Sudpdgi,Not impressed,5.0,"Battery life is fantastic, lasts all day. Love the design and portability.",2022-05-05,1,PROF15275,Color: Black,74,Sony SRS-XB100,12,1.0
R0004804,B0DYB6KMJH,Edtwsxw,Decent product,3.0,Works as described.,2022-07-05,1,PROF93199,Color: Black,19,Sony SRS-XB100,3,0.5
R0004805,B0DYB6KMJH,Fgxkwwd,Not impressed,5.0,"Amazing sound quality, really impressed! I use this every day and it never disappoints.",2022-05-17,1,PROF13369,Color: Red,87,Sony SRS-XB100,14,1.0
R0004806,B0DYB6KMJH,Fdmwwpe,Not impressed,4.0,Sound is crystal clear and the bass is excellent. Waterproof feature is a big plus.,2022-04-16,0,PROF60918,Color: Red,83,Sony SRS-XB100,15,0.75
R0004807,B0DYB6KMJH,Nutdpls,Great buy,2.0,Not worth the price at all. Bluetooth connectivity drops constantly.,2023-06-14,1,PROF11102,Color: Red,68,Sony SRS-XB100,10,0.25
R0004808,B0DYB6KMJH,Aryfimg,Decent product,5.0,Waterproof feature is a big plus. I use this every day and it never disappoints.,2023-07-15,1,PROF71326,Not Specified,80,Sony SRS-XB100,15,1.0
R0004809,B0DYB6KMJH,Fpsqoyi,Worth it,3.0,Decent speaker but there are better options.,2023-11-01,1,PROF94537,Color: White,44,Sony SRS-XB100,7,0.5
R0004810,B0DYB6KMJH,Fswktuw,Great buy,5.0,"Battery life is fantastic, lasts all day. Love the design and portability.",2024-01-19,1,PROF44835,Color: White,74,Sony SRS-XB100,12,1.0
R0004811,B0DYB6KMJH,Rezaujt,Not impressed,3.0,Decent speaker but there are better options.,2023-10-20,1,PROF77524,Not Specified,44,Sony SRS-XB100,7,0.5
R0004812,B0DYB6KMJH,Yjidtbc,Not impressed,5.0,Waterproof feature is a big plus. Sound is crystal clear and the bass is excellent.,2022-07-28,1,PROF39671,Color: Black,83,Sony SRS-XB100,15,1.0
R0004813,B0DYB6KMJH,Rsijsch,Worth it,1.0,The button layout is confusing. Stopped working after a few months.,2022-10-12,1,PROF19959,Color: White,67,Sony SRS-XB100,11,0.0
R0004814,B0DYB6KMJH,Hfqeuub,Great buy,4.0,"Battery life is fantastic, lasts all day. Very easy to set up and connect.",2022-03-28,0,PROF85643,Color: Black,74,Sony SRS-XB100,14,0.75
R0004815,B0DYB6KMJH,Hieokyn,Great buy,5.0,"Amazing sound quality, really impressed! Very easy to set up and connect.",2022-02-05,1,PROF39684,Color: Black,73,Sony SRS-XB100,12,1.0
R0004816,B0DYB6KMJH,Mdesjkv,Not impressed,5.0,Very easy to set up and connect. Very easy to set up and connect.,2023-05-21,1,PROF51452,Not Specified,65,Sony SRS-XB100,14,1.0
R0004817,B0DYB6KMJH,Mdjdcaz,Not impressed,5.0,"The Bluetooth range is impressive. Battery life is fantastic, lasts all day.",2022-11-05,1,PROF74770,Not Specified,76,Sony SRS-XB100,12,1.0
R0004818,B0DYB6KMJH,Bpmgljj,Decent product,5.0,"Excellent build quality for the price. Great product, exactly what I needed.",2023-09-30,1,PROF23591,Size: Standard,76,Sony SRS-XB100,12,1.0
R0004819,B0DYB6KMJH,Zlckvfe,Worth it,5.0,Waterproof feature is a big plus. Love the design and portability.,2024-04-20,1,PROF31874,Not Specified,66,Sony SRS-XB100,11,1.0
R0004820,B0DYB6KMJH,Nqfrqvi,Not impressed,3.0,Works as described.,2023-10-03,1,PROF72680,Size: Standard,19,Sony SRS-XB100,3,0.5
R0004821,B0DYB6KMJH,Fuunjwm,Decent product,3.0,"Average sound quality, nothing to write home about.",2024-05-24,1,PROF97770,Not Specified,51,Sony SRS-XB100,8,0.5
R0004822,B0DYB6KMJH,Qbpxgfc,Not impressed,3.0,Works as described.,2022-08-12,1,PROF33731,Color: Red,19,Sony SRS-XB100,3,0.5
R0004823,B0DYB6KMJH,Olewktg,Decent product,4.0,The Bluetooth range is impressive. Very easy to set up and connect.,2023-12-30,0,PROF39319,Color: Red,67,Sony SRS-XB100,12,0.75
R0004824,B0DYB6KMJH,Xtajthm,Great buy,4.0,I use this every day and it never disappoints. Very easy to set up and connect.,2023-11-16,1,PROF72864,Color: White,79,Sony SRS-XB100,16,0.75
R0004825,B0DYB6KMJH,Gmvnldk,Great buy,4.0,Sound is crystal clear and the bass is excellent. The Bluetooth range is impressive.,2024-03-15,1,PROF47212,Not Specified,84,Sony SRS-XB100,14,0.75
R0004826,B0DYB6KMJH,Lgskkhh,Great buy,2.0,The button layout is confusing. Sound is tinny and lacks bass.,2023-02-08,1,PROF23513,Size: Standard,62,Sony SRS-XB100,11,0.25
R0004827,B0DYB6KMJH,Ahftfiz,Not impressed,5.0,"Excellent build quality for the price. Amazing sound quality, really impressed!",2022-02-18,1,PROF14379,Size: Standard,79,Sony SRS-XB100,11,1.0
R0004828,B0DYB6KMJH,Axrtjar,Worth it,3.0,Decent speaker but there are better options.,2023-10-14,0,PROF57139,Color: Red,44,Sony SRS-XB100,7,0.5
R0004829,B0DYB6KMJH,Rtzngyp,Great buy,4.0,Sound is crystal clear and the bass is excellent. I use this every day and it never disappoints.,2024-03-19,0,PROF80801,Color: Black,96,Sony SRS-XB100,18,0.75
R0004830,B0DYB6KMJH,Lhwekae,Not impressed,4.0,I use this every day and it never disappoints. Very easy to set up and connect.,2023-10-10,1,PROF99607,Color: Red,79,Sony SRS-XB100,16,0.75
R0004831,B0DYB6KMJH,Nqzdadv,Worth it,5.0,The Bluetooth range is impressive. Excellent build quality for the price.,2023-04-13,0,PROF31080,Size: Standard,73,Sony SRS-XB100,11,1.0
R0004832,B0DYB6KMJH,Ftjieiv,Great buy,5.0,The Bluetooth range is impressive. Sound is crystal clear and the bass is excellent.,2023-06-21,0,PROF32815,Color: White,84,Sony SRS-XB100,14,1.0
R0004833,B0DYB6KMJH,Ukwbihl,Decent product,5.0,"Very easy to set up and connect. Great product, exactly what I needed.",2022-01-16,0,PROF81629,Color: Red,70,Sony SRS-XB100,13,1.0
R0004834,B0DYB6KMJH,Vcnfqig,Not impressed,2.0,"Returned it immediately, very poor quality. Stopped working after a few months.",2022-10-25,1,PROF80235,Not Specified,79,Sony SRS-XB100,12,0.25
R0004835,B0DYB6KMJH,Tuihsle,Worth it,4.0,"Battery life is fantastic, lasts all day. The Bluetooth range is impressive.",2023-08-04,1,PROF76892,Size: Standard,76,Sony SRS-XB100,12,0.75
R0004836,B0DYB6KMJH,Arcpkdv,Not impressed,2.0,Battery drains way too fast. The button layout is confusing.,2024-03-22,0,PROF72999,Color: Red,60,Sony SRS-XB100,10,0.25
R0004837,B0DYB6KMJH,Djvnaop,Great buy,4.0,Sound is crystal clear and the bass is excellent. Sound is crystal clear and the bass is excellent.,2022-01-16,0,PROF17347,Color: Black,99,Sony SRS-XB100,18,0.75
R0004838,B0DYB6KMJH,Yraxcpl,Worth it,4.0,Sound is crystal clear and the bass is excellent. Excellent build quality for the price.,2022-10-06,0,PROF37841,Color: Red,88,Sony SRS-XB100,15,0.75
R0004839,B0DYB6KMJH,Lmwbnve,Great buy,1.0,Stopped working after a few months. Battery drains way too fast.,2023-05-13,1,PROF51210,Color: White,64,Sony SRS-XB100,11,0.0
R0004840,B0DYB6KMJH,Ovqtreg,Decent product,3.0,It is okay for the price.,2024-02-24,1,PROF90392,Size: Standard,25,Sony SRS-XB100,6,0.5
R0004841,B0DYB6KMJH,Imznawd,Worth it,5.0,"I use this every day and it never disappoints. Battery life is fantastic, lasts all day.",2022-07-29,1,PROF32090,Color: White,88,Sony SRS-XB100,16,1.0
R0004842,B0DYB6KMJH,Avfuxqu,Worth it,5.0,"Great product, exactly what I needed. Love the design and portability.",2023-04-23,1,PROF65057,Color: White,70,Sony SRS-XB100,11,1.0
R0004843,B0DYB6KMJH,Hkhvkpo,Decent product,4.0,"Great product, exactly what I needed. Great product, exactly what I needed.",2023-01-01,0,PROF79711,Color: White,75,Sony SRS-XB100,12,0.75
R0004844,B0DYB6KMJH,Skbnfky,Not impressed,1.0,Not worth the price at all. Not worth the price at all.,2024-04-13,0,PROF23948,Not Specified,55,Sony SRS-XB100,12,0.0
R0004845,B0DYB6KMJH,Bolpjbj,Worth it,3.0,Decent speaker but there are better options.,2022-05-30,1,PROF49707,Color: Red,44,Sony SRS-XB100,7,0.5
R0004846,B0DYB6KMJH,Mcgdsah,Great buy,4.0,"Great product, exactly what I needed. Battery life is fantastic, lasts all day.",2024-03-22,1,PROF23148,Color: White,79,Sony SRS-XB100,13,0.75
R0004847,B0DYB6KMJH,Xvqsoup,Great buy,5.0,The Bluetooth range is impressive. Love the design and portability.,2023-07-14,1,PROF81020,Not Specified,67,Sony SRS-XB100,10,1.0
R0004848,B0DYB6KMJH,Ypreprd,Not impressed,2.0,"Returned it immediately, very poor quality. Returned it immediately, very poor quality.",2023-03-21,1,PROF79633,Color: Black,87,Sony SRS-XB100,12,0.25
R0004849,B0DYB6KMJH,Vlkkcki,Not impressed,5.0,"Love the design and portability. Battery life is fantastic, lasts all day.",2022-03-10,1,PROF11691,Color: Black,74,Sony SRS-XB100,12,1.0
R0004850,B0DYB6KMJH,Wwtarnk,Decent product,2.0,"Bluetooth connectivity drops constantly. Returned it immediately, very poor quality.",2022-04-09,1,PROF66468,Color: Black,84,Sony SRS-XB100,10,0.25
R0004851,B0DYB6KMJH,Ymadzmh,Not impressed,5.0,"I use this every day and it never disappoints. Amazing sound quality, really impressed!",2022-10-17,1,PROF96877,Color: White,87,Sony SRS-XB100,14,1.0
R0004852,B0DYB6KMJH,Glcoogt,Decent product,4.0,"Very easy to set up and connect. Amazing sound quality, really impressed!",2024-02-01,1,PROF11773,Not Specified,73,Sony SRS-XB100,12,0.75
R0004853,B0DYB6KMJH,Gllpdmd,Decent product,5.0,"Great product, exactly what I needed. Excellent build quality for the price.",2022-09-16,0,PROF35213,Size: Standard,76,Sony SRS-XB100,12,1.0
R0004854,B0DYB6KMJH,Lwkfsst,Not impressed,4.0,"Battery life is fantastic, lasts all day. Sound is crystal clear and the bass is excellent.",2023-01-29,1,PROF67681,Color: Black,91,Sony SRS-XB100,16,0.75
R0004855,B0DYB6KMJH,Zbhynxj,Great buy,5.0,"Waterproof feature is a big plus. Great product, exactly what I needed.",2022-03-26,1,PROF49094,Color: White,71,Sony SRS-XB100,12,1.0
R0004856,B0DYB6KMJH,Beqfocm,Great buy,3.0,Works as described.,2022-05-28,1,PROF86354,Not Specified,19,Sony SRS-XB100,3,0.5
R0004857,B0DYB6KMJH,Tmzocfv,Decent product,2.0,Sound is tinny and lacks bass. Sound is tinny and lacks bass.,2023-06-19,1,PROF89541,Color: White,61,Sony SRS-XB100,12,0.25
R0004858,B0DYB6KMJH,Xqjogbv,Not impressed,5.0,Sound is crystal clear and the bass is excellent. The Bluetooth range is impressive.,2022-07-10,1,PROF18878,Color: Black,84,Sony SRS-XB100,14,1.0
R0004859,B0DYB6KMJH,Viouhew,Great buy,5.0,"Great product, exactly what I needed. Very easy to set up and connect.",2022-06-13,1,PROF80495,Size: Standard,70,Sony SRS-XB100,13,1.0
R0004860,B0DYB6KMJH,Givbrxh,Great buy,5.0,The Bluetooth range is impressive. Sound is crystal clear and the bass is excellent.,2022-07-01,1,PROF87247,Color: White,84,Sony SRS-XB100,14,1.0
R0004861,B0DYB6KMJH,Xhstebm,Great buy,5.0,"Very easy to set up and connect. Battery life is fantastic, lasts all day.",2023-10-19,1,PROF13892,Color: Black,74,Sony SRS-XB100,14,1.0
R0004862,B0DYB6KMJH,Rstbotk,Worth it,5.0,The Bluetooth range is impressive. Waterproof feature is a big plus.,2022-06-14,1,PROF86658,Color: White,68,Sony SRS-XB100,11,1.0
R0004863,B0DYB6KMJH,Ymnbvfq,Decent product,1.0,"Bluetooth connectivity drops constantly. Returned it immediately, very poor quality.",2023-05-04,1,PROF47714,Color: Black,84,Sony SRS-XB100,10,0.0
R0004864,B0DYB6KMJH,Chifmtd,Decent product,4.0,"Amazing sound quality, really impressed! Waterproof feature is a big plus.",2022-04-10,1,PROF11136,Color: Black,74,Sony SRS-XB100,11,0.75
R0004865,B0DYB6KMJH,Akzeqpo,Worth it,4.0,"Amazing sound quality, really impressed! Excellent build quality for the price.",2022-06-02,0,PROF81203,Not Specified,79,Sony SRS-XB100,11,0.75
R0004866,B0DYB6KMJH,Mkhdmsi,Great buy,5.0,"Great product, exactly what I needed. Very easy to set up and connect.",2023-07-31,1,PROF70399,Size: Standard,70,Sony SRS-XB100,13,1.0
R0004867,B0DYB6KMJH,Tagfsqa,Great buy,4.0,Very easy to set up and connect. Very easy to set up and connect.,2022-06-21,0,PROF25249,Color: Black,65,Sony SRS-XB100,14,0.75
R0004868,B0DYB6KMJH,Hqjnxdc,Decent product,2.0,Very disappointed with the build quality. Not worth the price at all.,2022-03-27,0,PROF15725,Color: Black,69,Sony SRS-XB100,12,0.25
R0004869,B0DYB6KMJH,Apoykup,Decent product,5.0,The Bluetooth range is impressive. The Bluetooth range is impressive.,2022-08-20,0,PROF45432,Not Specified,69,Sony SRS-XB100,10,1.0
R0004870,B0DYB6KMJH,Crdqzoa,Great buy,5.0,"Amazing sound quality, really impressed! Amazing sound quality, really impressed!",2022-06-09,1,PROF44353,Not Specified,81,Sony SRS-XB100,10,1.0
R0004871,B0DYB6KMJH,Gridpqr,Not impressed,4.0,"I use this every day and it never disappoints. Amazing sound quality, really impressed!",2023-08-17,1,PROF84589,Not Specified,87,Sony SRS-XB100,14,0.75
R0004872,B0DYB6KMJH,Lockrmt,Decent product,2.0,Sound is tinny and lacks bass. Battery drains way too fast.,2022-05-10,1,PROF42087,Color: Black,59,Sony SRS-XB100,11,0.25
R0004873,B0DYB6KMJH,Qzvzlzi,Decent product,3.0,"Average sound quality, nothing to write home about.",2022-11-08,1,PROF55194,Not Specified,51,Sony SRS-XB100,8,0.5
R0004874,B0DYB6KMJH,Xrbyvgd,Worth it,3.0,Works as described.,2024-01-08,1,PROF11146,Color: White,19,Sony SRS-XB100,3,0.5
R0004875,B0DYB6KMJH,Zccxgnq,Not impressed,3.0,Works as described.,2022-05-27,1,PROF32743,Size: Standard,19,Sony SRS-XB100,3,0.5
R0004876,B0DYB6KMJH,Kiootdz,Decent product,5.0,"Amazing sound quality, really impressed! Very easy to set up and connect.",2023-04-19,1,PROF61669,Not Specified,73,Sony SRS-XB100,12,1.0
R0004877,B0DYB6KMJH,Kbulkuq,Great buy,5.0,Love the design and portability. The Bluetooth range is impressive.,2023-02-28,0,PROF12818,Color: White,67,Sony SRS-XB100,10,1.0
R0004878,B0DYB6KMJH,Saypgkq,Worth it,5.0,"Sound is crystal clear and the bass is excellent. Amazing sound quality, really impressed!",2024-01-25,0,PROF79730,Color: Black,90,Sony SRS-XB100,14,1.0
R0004879,B0DYB6KMJH,Wenwenq,Great buy,4.0,Very easy to set up and connect. I use this every day and it never disappoints.,2024-04-05,1,PROF48394,Not Specified,79,Sony SRS-XB100,16,0.75
R0004880,B0DYB6KMJH,Jkgvycr,Great buy,5.0,The Bluetooth range is impressive. Excellent build quality for the price.,2023-08-26,1,PROF29514,Size: Standard,73,Sony SRS-XB100,11,1.0
R0004881,B0DYB6KMJH,Rjvmmwg,Great buy,3.0,Decent speaker but there are better options.,2024-02-04,1,PROF31610,Not Specified,44,Sony SRS-XB100,7,0.5
R0004882,B0DYB6KMJH,Znlkvai,Not impressed,4.0,Sound is crystal clear and the bass is excellent. The Bluetooth range is impressive.,2022-06-13,1,PROF78588,Not Specified,84,Sony SRS-XB100,14,0.75
R0004883,B0DYB6KMJH,Ztyqnvn,Not impressed,5.0,"Sound is crystal clear and the bass is excellent. Battery life is fantastic, lasts all day.",2022-06-22,1,PROF52881,Not Specified,91,Sony SRS-XB100,16,1.0
R0004884,B0DYB6KMJH,Xrsdphd,Not impressed,3.0,Works as described.,2022-03-13,1,PROF62991,Not Specified,19,Sony SRS-XB100,3,0.5
R0004885,B0DYB6KMJH,Uzdmujw,Not impressed,2.0,Battery drains way too fast. The button layout is confusing.,2022-09-27,1,PROF18542,Color: Red,60,Sony SRS-XB100,10,0.25
R0004886,B0DYB6KMJH,Ppieowg,Worth it,5.0,"Battery life is fantastic, lasts all day. Love the design and portability.",2023-01-07,1,PROF97116,Color: Black,74,Sony SRS-XB100,12,1.0
